Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
Twitter,#Fitness,Shorts,Australia,1393642,7098,15097,1221,Low,0.03934367649654646
TikTok,#Viral,Shorts,India,935563,150323,29577,19651,Medium,0.2975277987692972
Instagram,#Comedy,Live Stream,Japan,4546474,429394,68164,14640,Medium,0.1458638056656653
Instagram,#Tech,Post,Japan,4498429,435775,48777,14555,Medium,0.13587321262600788
Twitter,#Fashion,Live Stream,Brazil,380026,214887,36187,17636,High,0.9439354149452932
TikTok,#Tech,Video,Brazil,3545322,276967,4261,27752,Low,0.09738297395835978
TikTok,#Comedy,Reel,Brazil,4228221,421606,4145,12960,Low,0.10878357588214996
YouTube,#Music,Live Stream,Canada,2421039,255993,48735,38037,Medium,0.19754824271727964
Instagram,#Challenge,Tweet,India,3278174,102658,57093,39631,Low,0.10774260304669611
Instagram,#Dance,Live Stream,UK,783572,139704,19042,38146,Medium,0.34856018336540867
TikTok,#Gaming,Shorts,Japan,305543,409163,48642,44973,High,2.1111103838084984
Twitter,#Fitness,Shorts,India,328897,147381,42373,23817,High,0.9794373314441908
Twitter,#Challenge,Shorts,Canada,4876711,213421,13563,48777,Low,0.07211089605268797
Twitter,#Viral,Tweet,USA,1003601,488570,58252,33282,High,0.7272710967804934
TikTok,#Education,Shorts,UK,4854055,197367,55292,48663,Low,0.09488335010625137
YouTube,#Fashion,Reel,USA,4413548,101503,91427,35256,Low,0.10111955279516616
TikTok,#Music,Video,Germany,3019969,170993,43023,31600,Medium,0.12028666519424537
Instagram,#Music,Shorts,UK,1087231,106848,43977,28368,Medium,0.2718051637600473
TikTok,#Fashion,Shorts,Canada,3901334,463445,48617,36800,Medium,0.17504166523553225
TikTok,#Education,Live Stream,Japan,851907,359024,69682,12915,High,0.6971418241662529
Twitter,#Comedy,Shorts,Canada,83320,149819,3019,10228,High,2.1523283725396065
YouTube,#Fashion,Video,UK,854031,148948,73678,39332,High,0.5253275349489656
Instagram,#Dance,Video,Brazil,1293217,213794,46740,33829,Medium,0.3260643805331974
Twitter,#Education,Shorts,USA,1071793,82545,28397,25073,Medium,0.20328738851625267
Instagram,#Viral,Shorts,India,1575723,253050,16141,35096,Medium,0.2358695024442748
TikTok,#Fitness,Shorts,Australia,4487202,309686,91035,42034,Medium,0.14861354581318156
YouTube,#Dance,Video,Canada,398843,185311,90723,1420,High,1.154138345163385
TikTok,#Tech,Live Stream,Canada,239750,232397,49163,20748,High,1.7575891553701772
Instagram,#Gaming,Tweet,Australia,1027434,150441,58194,45827,High,0.4055511108256102
Twitter,#Dance,Post,USA,4602131,356619,50928,18081,Medium,0.11854616915511532
TikTok,#Comedy,Post,Canada,620949,146546,84429,28169,High,0.7346352115874251
Instagram,#Fitness,Tweet,Brazil,852004,355651,82868,32850,High,0.786328467941465
YouTube,#Viral,Live Stream,India,4278442,428476,2568,28273,Medium,0.11516481934311602
Twitter,#Education,Tweet,India,3848380,301810,6280,29762,Low,0.09878806147002116
TikTok,#Education,Post,Canada,2574505,125322,94933,48545,Medium,0.19701301803647692
YouTube,#Gaming,Shorts,Japan,3283134,41122,8713,37710,Low,0.043458780543224856
YouTube,#Challenge,Post,Japan,746909,45821,7638,15981,Medium,0.13481829781137997
Instagram,#Fitness,Live Stream,Australia,1925512,445030,93050,27310,High,0.404463851692433
YouTube,#Dance,Reel,Germany,1705635,340776,13504,41680,Medium,0.27241936287658264
Instagram,#Gaming,Tweet,Australia,3931634,154021,17016,30829,Low,0.06784125887608053
Twitter,#Dance,Video,Germany,3447523,43962,51838,30252,Low,0.07541066441036072
TikTok,#Fashion,Video,Canada,2783501,63860,82509,16462,Medium,0.12369709944418918
TikTok,#Gaming,Tweet,Germany,4497476,329836,14346,34972,Low,0.0984592246851345
Twitter,#Dance,Shorts,Germany,3984173,161617,68404,26669,Low,0.10545902499715751
Twitter,#Education,Video,Japan,3140471,443708,64826,22130,Medium,0.21730689441169812
TikTok,#Gaming,Shorts,Brazil,2933626,87518,50945,18643,Low,0.09464021657839139
Instagram,#Fashion,Live Stream,USA,1361580,169568,875,22352,Medium,0.1592980214162958
Twitter,#Comedy,Live Stream,Canada,4190571,271397,44550,19615,Low,0.10601824906438764
YouTube,#Fitness,Live Stream,Germany,3856845,195911,46850,13291,Low,0.09412952815059977
TikTok,#Gaming,Live Stream,Canada,233459,290078,20796,13785,High,1.627849001323573
TikTok,#Education,Live Stream,Japan,3961797,253439,67692,7836,Medium,0.11918505668008735
Instagram,#Gaming,Live Stream,India,4926269,264064,91827,1032,Low,0.10994304208722666
Instagram,#Dance,Tweet,Japan,3691701,448223,32943,40561,Medium,0.17015841748830687
Twitter,#Music,Video,USA,2970930,131718,60239,32883,Medium,0.12730054225444556
Instagram,#Fitness,Video,Canada,3247449,388272,6238,25311,Medium,0.1409130674569485
Twitter,#Dance,Live Stream,Germany,3541294,288982,90384,33462,Medium,0.17707030255042366
Twitter,#Fitness,Post,India,304335,292726,57503,40349,High,1.7938554553370463
YouTube,#Viral,Reel,UK,4014231,131648,19628,38051,Low,0.06642218646610024
YouTube,#Fitness,Live Stream,UK,4067513,313641,41751,34036,Medium,0.12463783152014511
Twitter,#Challenge,Shorts,Canada,2668074,43458,72133,24287,Medium,0.11560061677449726
Twitter,#Challenge,Tweet,Germany,4589006,172497,50326,37879,Low,0.08699770712873332
Instagram,#Education,Live Stream,Germany,635329,151415,59753,29150,High,0.6122402723628231
TikTok,#Fitness,Video,Australia,36859,235389,7241,15711,High,7.82804742396701
YouTube,#Fitness,Reel,Japan,1747564,183228,4734,33207,Medium,0.1509781616009485
TikTok,#Music,Video,Australia,28280,67072,13299,23411,High,5.438154172560113
YouTube,#Dance,Post,Australia,566681,324840,68424,1453,High,0.9405962084488452
TikTok,#Music,Tweet,Japan,919348,34013,38438,18076,Medium,0.20175058846051766
TikTok,#Education,Shorts,Japan,4461875,81049,47612,7747,Low,0.05364986692814119
TikTok,#Fashion,Post,India,249167,103790,7499,15286,High,0.6295336059751091
Instagram,#Fitness,Reel,Germany,782140,39109,45106,34619,Medium,0.3115362978494899
YouTube,#Gaming,Live Stream,Germany,7810,277197,12486,422,High,40.39679897567221
TikTok,#Viral,Video,Canada,3490701,123912,8189,45049,Low,0.06834644388046986
Instagram,#Fitness,Tweet,Canada,1701218,219365,32346,9017,Medium,0.19658679839973478
TikTok,#Music,Post,UK,664216,474624,86948,42845,High,1.2362815710551989
Twitter,#Education,Shorts,Canada,2699566,112069,76606,25802,Medium,0.14576083711233584
YouTube,#Fitness,Post,UK,468433,104947,95399,32253,High,0.9727111454573013
YouTube,#Challenge,Shorts,Japan,2243196,90911,32317,38941,Medium,0.11846668770807366
TikTok,#Music,Reel,Brazil,50353,338919,5571,36018,High,8.493396619863763
TikTok,#Gaming,Post,Australia,2829163,17805,57264,24917,Low,0.08462962367314997
YouTube,#Challenge,Reel,Japan,1471005,425853,71495,7053,High,0.44489583651993025
YouTube,#Viral,Reel,UK,2443556,441822,99479,5885,Medium,0.30776008407419353
YouTube,#Music,Video,Brazil,1973792,467441,30230,13710,Medium,0.2966629715795788
YouTube,#Fitness,Video,USA,4478176,393579,14318,9635,Low,0.1017831813666993
TikTok,#Fitness,Reel,Brazil,3856234,410366,55392,8229,Medium,0.1537769751524415
Twitter,#Comedy,Reel,India,4491907,492953,25891,28083,Medium,0.1395380625645188
YouTube,#Dance,Live Stream,Brazil,4082125,165615,21803,19119,Low,0.06596123342621796
YouTube,#Dance,Post,Germany,4895487,174541,44267,7342,Low,0.06578017672194819
TikTok,#Viral,Reel,USA,1773094,293495,85955,19535,Medium,0.3329941898173475
YouTube,#Fashion,Reel,USA,4798416,63981,7160,25445,Low,0.028415835559067827
Instagram,#Comedy,Video,Germany,4642714,29147,73143,24735,Low,0.06419650230447105
YouTube,#Fashion,Shorts,Germany,4414650,498878,2231,356,Low,0.11468247765961062
Twitter,#Viral,Live Stream,Germany,2135331,187868,62579,45556,Medium,0.2185689244430957
YouTube,#Fashion,Reel,Japan,1447626,289168,47520,15645,Medium,0.31984642442177746
TikTok,#Fitness,Live Stream,Japan,4725553,83787,37879,49935,Low,0.06291200204505167
Instagram,#Education,Video,UK,419463,183965,12276,24832,High,0.6447696221120814
YouTube,#Education,Shorts,Germany,1066075,13285,75433,25566,Medium,0.27269751190113267
Instagram,#Fitness,Reel,India,1825709,104030,69496,17900,Medium,0.19078505939336443
TikTok,#Gaming,Reel,Japan,4115760,324790,37978,36114,Medium,0.12414523684568585
YouTube,#Music,Reel,Brazil,3685844,223830,55996,25133,Medium,0.11994105013668512
TikTok,#Education,Live Stream,Germany,4359955,213360,39553,32002,Low,0.09083190078796685
Instagram,#Challenge,Post,Canada,712323,159720,86640,24901,High,0.6590296817595389
YouTube,#Tech,Reel,India,2932639,87828,55827,27573,Low,0.105861989832366
Instagram,#Tech,Video,Canada,2481313,163409,29625,20363,Medium,0.11808667427285474
Instagram,#Fitness,Tweet,Australia,4447344,202595,89767,16312,Low,0.11344298979345875
TikTok,#Music,Reel,USA,4317598,276382,58474,10871,Low,0.10967811269136218
TikTok,#Gaming,Live Stream,USA,291464,3431,54119,12110,High,0.6519089836137567
Instagram,#Education,Tweet,Canada,3031467,389739,73465,30244,Medium,0.22122028707553143
YouTube,#Fitness,Reel,India,3693552,249768,16084,5323,Low,0.08356887895445901
Twitter,#Music,Post,Canada,2726954,166440,92571,7667,Medium,0.1684982584964763
YouTube,#Comedy,Post,India,2725186,453828,56158,21964,Medium,0.24447138654022146
Instagram,#Challenge,Reel,Germany,886426,77304,13067,5337,Medium,0.1434739053231742
Instagram,#Tech,Reel,Germany,4821524,61393,87511,45741,Low,0.08615699102607391
YouTube,#Music,Reel,UK,3738116,115957,28372,25689,Low,0.06753428732548696
TikTok,#Tech,Post,Australia,4594690,34250,79276,10244,Low,0.0636748072231206
Twitter,#Gaming,Tweet,USA,890622,28385,91934,40148,High,0.43170166467929155
Twitter,#Fitness,Post,Canada,1129787,317233,81454,20816,High,0.5339298469534522
YouTube,#Gaming,Shorts,Germany,4730234,137638,45719,35610,Low,0.07314965813530577
YouTube,#Gaming,Tweet,India,2224355,277794,58198,36236,Medium,0.23596053687473448
YouTube,#Challenge,Tweet,USA,1055813,486108,68766,13023,High,0.6804727731141783
Instagram,#Fashion,Tweet,India,3084526,328466,50665,1143,Medium,0.15650605636003717
YouTube,#Tech,Post,Canada,3049194,272894,5311,41670,Medium,0.12205422154182384
Instagram,#Fitness,Video,Japan,1976436,196516,93950,14802,Medium,0.2570131286821329
TikTok,#Gaming,Shorts,India,2897766,200954,87327,8808,Medium,0.16583499150725076
Twitter,#Challenge,Video,India,154645,16361,52378,49516,High,1.7622748876458987
YouTube,#Gaming,Tweet,Brazil,4703630,321802,23792,367,Low,0.08374638311261727
TikTok,#Fitness,Post,Japan,1823643,250776,13446,24572,Medium,0.18658147455395602
Instagram,#Fitness,Reel,Canada,3274826,163123,83423,21320,Medium,0.13925381073681473
Instagram,#Viral,Reel,Japan,2896284,298030,9484,38997,Medium,0.13965343177671802
TikTok,#Music,Video,UK,3317729,116194,2028,7496,Low,0.04137468732376876
Instagram,#Fitness,Live Stream,Japan,4487563,464720,58373,32131,Medium,0.1569005270789513
Twitter,#Comedy,Post,Brazil,2329784,261145,22025,8805,Medium,0.14800942920030355
TikTok,#Viral,Video,Japan,3059064,460974,21878,36819,Medium,0.1962188434109257
YouTube,#Music,Video,Canada,3033270,51007,21168,7800,Low,0.04289463186594006
YouTube,#Fashion,Reel,India,82665,62403,34856,42188,High,3.040549204621061
Twitter,#Dance,Post,USA,867101,79921,53160,12692,Medium,0.30536811743960623
Instagram,#Music,Post,Germany,196186,418310,29119,33093,High,2.914851212624754
TikTok,#Comedy,Video,USA,3318543,8969,75591,42308,Low,0.09653573872630247
YouTube,#Comedy,Post,USA,2245167,373576,11950,17147,Medium,0.19763340544378213
Instagram,#Dance,Live Stream,Germany,498614,77138,95772,32235,High,0.8602325646692632
TikTok,#Challenge,Shorts,Canada,847940,380765,39970,29031,High,0.658934594428851
Twitter,#Viral,Video,Canada,1614171,402810,51138,42356,High,0.39706821644051343
Instagram,#Fashion,Video,Germany,4680679,293744,29872,10322,Low,0.08631311824630572
TikTok,#Music,Reel,UK,3771142,228803,45574,47221,Medium,0.12197021485799261
YouTube,#Tech,Video,Brazil,3354640,123496,73616,39633,Medium,0.12627584480003815
YouTube,#Fitness,Live Stream,Australia,818282,458526,74074,3589,High,0.8406955059502714
Instagram,#Music,Video,India,4309403,216401,26305,39385,Low,0.08680691965917321
Instagram,#Fitness,Reel,UK,3194403,260682,76842,15971,Medium,0.16377082040055685
Instagram,#Fashion,Tweet,Australia,1520447,20790,87638,21215,Medium,0.21449876253496505
TikTok,#Tech,Live Stream,Brazil,4012898,181340,98327,31111,Medium,0.13420301238655954
TikTok,#Tech,Reel,Japan,4738286,411605,87411,40613,Medium,0.15935382541281806
Twitter,#Tech,Reel,UK,3740619,239084,56082,20155,Medium,0.11967003322177426
Twitter,#Comedy,Live Stream,USA,947096,449377,99953,19082,High,0.8313835133925178
Instagram,#Gaming,Live Stream,Germany,1815108,311741,16886,34948,Medium,0.23816489156568094
Instagram,#Music,Video,Japan,2808130,115962,9701,43849,Low,0.08288896881554629
YouTube,#Challenge,Shorts,Japan,903431,290789,94929,34805,High,0.7141508316628498
Twitter,#Fitness,Live Stream,India,3338024,257886,33840,16547,Medium,0.1175845350422885
TikTok,#Comedy,Reel,UK,939687,196880,64509,3021,High,0.4218947372901828
Twitter,#Fashion,Tweet,Canada,1737194,499309,81979,29974,High,0.4635026370111801
YouTube,#Tech,Live Stream,Australia,387184,220530,48240,40769,High,1.1539423116657712
Instagram,#Dance,Tweet,UK,3192456,38469,3444,1286,Low,0.01609199938855853
YouTube,#Comedy,Live Stream,Brazil,2023845,166290,32114,12609,Medium,0.14222927151041706
YouTube,#Education,Tweet,UK,1174209,49685,36336,21636,Medium,0.1720008959222762
TikTok,#Music,Tweet,Germany,4603856,171523,44524,46309,Low,0.08638693304047737
TikTok,#Comedy,Live Stream,UK,838530,238746,87605,1193,High,0.6009886348729324
TikTok,#Gaming,Tweet,UK,3616888,159221,64720,28693,Low,0.11356917880785913
TikTok,#Dance,Live Stream,Japan,746217,153509,56520,48786,High,0.5636979591727339
Instagram,#Fitness,Live Stream,Canada,1176367,412820,10950,43729,High,0.4531987041459
YouTube,#Education,Reel,UK,2589570,76129,95385,23497,Medium,0.15804863355692259
Twitter,#Tech,Tweet,Brazil,1200061,282587,23371,29152,Medium,0.34248592363221536
Instagram,#Tech,Shorts,USA,3570089,335278,91228,47015,Medium,0.196911617609533
TikTok,#Fashion,Tweet,Brazil,2252723,348883,38959,6709,Medium,0.21271057293772913
YouTube,#Education,Shorts,USA,4651762,237587,10380,40921,Low,0.07536262603288818
TikTok,#Fashion,Tweet,Australia,4906990,213275,81187,21239,Low,0.10175565876433415
TikTok,#Fashion,Reel,Australia,4592642,5201,65853,17955,Low,0.051967908667821264
Twitter,#Challenge,Video,USA,3975840,247776,42724,29220,Low,0.10925691174695158
Twitter,#Gaming,Tweet,USA,230848,14445,34663,9023,High,0.591211533130025
Instagram,#Fashion,Reel,Brazil,2750057,417313,58474,6414,Medium,0.22020016312389162
Instagram,#Fitness,Shorts,Australia,4608617,83329,8332,25349,Low,0.03450557943955855
YouTube,#Fashion,Tweet,Australia,2796853,277310,49504,4306,Medium,0.15532957935222194
YouTube,#Challenge,Shorts,Brazil,2907246,316674,22139,30606,Medium,0.15282607663747752
TikTok,#Gaming,Shorts,Brazil,2710476,51266,2269,35709,Low,0.0477742654795689
YouTube,#Comedy,Shorts,Australia,1373454,399246,42658,30494,High,0.4282691666411835
TikTok,#Fashion,Tweet,India,582999,200303,2292,45395,High,0.5110969315556287
Twitter,#Fashion,Video,Japan,4921777,99498,92717,22408,Low,0.08583586781766017
Twitter,#Dance,Video,Germany,537340,457261,50869,8177,High,1.165411099117877
YouTube,#Tech,Live Stream,UK,2841356,453277,82886,41269,Medium,0.2760910635626088
Instagram,#Dance,Post,Australia,4622736,263342,43263,10974,Low,0.08979076460347292
Twitter,#Education,Shorts,Brazil,3037201,417123,64193,32678,Medium,0.22226319561991453
Twitter,#Gaming,Live Stream,India,4775115,173834,81079,11190,Low,0.09202940662162064
TikTok,#Gaming,Video,Japan,3258029,425865,19999,22302,Medium,0.16281807190789277
TikTok,#Challenge,Video,USA,1856036,155912,86548,37551,Medium,0.2643580189177365
TikTok,#Gaming,Post,Germany,737720,449979,95027,2597,High,1.0034349075530011
TikTok,#Challenge,Shorts,Japan,3734868,430185,97021,20606,Medium,0.20414643837479665
Instagram,#Fashion,Post,Japan,563991,425610,63863,38250,High,1.2299823933360639
Twitter,#Gaming,Post,Australia,1282138,326018,62192,21252,High,0.43294715545440504
YouTube,#Comedy,Reel,USA,1599830,114184,22013,4679,Medium,0.11850071570104323
Instagram,#Gaming,Reel,Germany,467214,397417,72166,13251,High,1.3707144905760529
YouTube,#Tech,Tweet,USA,2721832,396009,59393,23579,Medium,0.22828227458564673
Twitter,#Fitness,Post,India,813436,150574,60145,45183,High,0.5180186271568998
Twitter,#Fashion,Tweet,Brazil,254930,321153,79004,5540,High,2.232946298984035
TikTok,#Dance,Reel,UK,2976863,92424,67422,45430,Medium,0.1295155336338958
TikTok,#Viral,Video,USA,3544239,157677,52712,18293,Low,0.09942867848358984
YouTube,#Tech,Live Stream,UK,3524926,301463,22012,41393,Medium,0.12774310723118726
Instagram,#Gaming,Video,India,2257240,452058,18608,10444,Medium,0.23425510800800978
Twitter,#Comedy,Reel,Canada,4358378,329756,47703,6187,Low,0.11133476720009142
Twitter,#Fashion,Video,UK,4848504,370506,57130,27458,Medium,0.12309198878664429
TikTok,#Gaming,Reel,Australia,1595215,423374,28961,38085,Medium,0.36761627742968817
Instagram,#Viral,Video,India,267239,358950,54558,25006,High,2.142786045449953
YouTube,#Viral,Tweet,Australia,3012082,421961,52912,1842,Medium,0.19401231440578312
Instagram,#Gaming,Tweet,Germany,554142,60701,68343,16296,High,0.5383493761526829
Twitter,#Fitness,Tweet,Australia,751792,34057,22585,6591,Medium,0.1529598612382148
YouTube,#Dance,Video,UK,719722,458100,94550,26603,High,1.104532027644007
YouTube,#Viral,Reel,Germany,4983897,256077,71883,39186,Low,0.1103750739632059
TikTok,#Tech,Tweet,USA,4305709,405655,44565,43719,Medium,0.14557137976579468
Instagram,#Challenge,Post,Japan,3147607,123912,24092,41902,Low,0.08895392595073019
Twitter,#Tech,Live Stream,India,3490352,413255,51747,17805,Medium,0.17307881841143816
YouTube,#Challenge,Shorts,UK,3478951,72455,68320,473,Low,0.08001291193811008
TikTok,#Tech,Video,Brazil,1587926,454473,51082,30682,High,0.42135653676556717
YouTube,#Gaming,Post,USA,1195872,119293,22493,5224,Medium,0.16491731556554548
Twitter,#Tech,Live Stream,Canada,516620,7855,54958,12841,High,0.38405597924973867
Twitter,#Dance,Tweet,USA,2877882,3704,99815,2199,Low,0.1068657436267366
TikTok,#Gaming,Post,USA,1912258,227267,59710,19661,Medium,0.2330851799286498
Instagram,#Music,Live Stream,USA,466743,253098,39009,47537,High,0.9966919696706753
TikTok,#Education,Shorts,Australia,1111633,356767,16497,5222,High,0.3748557302634952
Twitter,#Dance,Video,UK,1248834,191587,55987,7710,Medium,0.3002544773764968
TikTok,#Music,Tweet,Brazil,2289790,171584,8515,44817,Medium,0.12523550194559327
TikTok,#Fitness,Shorts,India,3072740,261975,66794,31510,Medium,0.1709799722723042
YouTube,#Dance,Live Stream,Australia,4316183,219615,14485,34691,Low,0.0770245376528289
Twitter,#Music,Shorts,USA,1514380,480539,78070,24089,High,0.5037883490273247
TikTok,#Comedy,Shorts,UK,3219097,290198,90587,8704,Medium,0.17997811187423057
Twitter,#Education,Post,UK,56016,357109,3830,27527,High,7.5630712653527565
Instagram,#Gaming,Post,Canada,637729,241923,62036,44594,High,0.8110325859416774
TikTok,#Dance,Tweet,USA,1596726,486131,14674,40353,High,0.3825697082655384
YouTube,#Dance,Shorts,UK,1161484,221418,84473,42623,High,0.4822132719865276
Instagram,#Gaming,Shorts,UK,1081777,48326,42923,6408,Medium,0.17555466607258244
Twitter,#Fashion,Reel,India,2803598,227995,2103,35208,Low,0.10868890618412483
YouTube,#Viral,Shorts,USA,2304844,221874,61744,22713,Medium,0.1963395353438237
Instagram,#Fitness,Reel,Germany,1945496,290804,36541,15838,Medium,0.22210428600213006
TikTok,#Gaming,Tweet,Australia,2506710,320606,1565,39465,Medium,0.16125957928918783
TikTok,#Gaming,Live Stream,Brazil,2254522,294121,86843,12828,Medium,0.25739646807615985
Instagram,#Challenge,Reel,Australia,3924268,498261,8499,11392,Medium,0.13927234327522992
Instagram,#Comedy,Live Stream,USA,568573,45982,59886,44122,High,0.5520557606499078
Instagram,#Gaming,Post,Japan,3111832,171402,51391,12925,Low,0.11293186778720703
Instagram,#Fitness,Reel,Australia,2304449,355721,54164,43193,Medium,0.2623616317826951
Twitter,#Comedy,Video,Australia,3404604,333847,7512,7909,Low,0.10932284635746184
Twitter,#Viral,Shorts,USA,1658784,386659,53867,26339,Medium,0.36227622161776335
YouTube,#Dance,Reel,UK,1246083,94202,77172,13491,Medium,0.28304695594113716
YouTube,#Viral,Post,Germany,4131095,134585,24149,46525,Low,0.07263982067708441
YouTube,#Fashion,Video,Australia,3664947,498276,45486,29141,Medium,0.1890930482760051
Twitter,#Challenge,Tweet,India,3247592,76079,75922,31681,Low,0.11307054580747827
Instagram,#Music,Post,Canada,3144724,346002,68200,21104,Medium,0.18850938905926243
Instagram,#Gaming,Post,Australia,3567170,178506,37026,14997,Low,0.08958866552477174
Twitter,#Music,Live Stream,Japan,4966638,456635,19925,15827,Low,0.11034909329006866
Twitter,#Fitness,Live Stream,USA,2381324,166638,40364,47901,Medium,0.16105830202022067
Twitter,#Fashion,Tweet,Brazil,4678841,316721,59725,28125,Medium,0.1180091394428663
Instagram,#Music,Video,USA,4781223,331083,5095,10256,Low,0.07673350521404251
YouTube,#Education,Reel,Brazil,3995394,281704,78827,40414,Medium,0.14992588966194573
Twitter,#Education,Video,Japan,97529,279809,38158,27001,High,4.596427729188242
Instagram,#Dance,Reel,Germany,1035139,212435,51821,2303,Medium,0.3598589174980365
Instagram,#Comedy,Shorts,USA,46451,62611,79389,17478,High,7.2277023099610345
TikTok,#Dance,Post,Brazil,765809,328597,19358,9245,High,0.5290627297407056
YouTube,#Fitness,Video,Canada,4412202,420756,75784,30893,Medium,0.16089335891693082
YouTube,#Dance,Reel,UK,3605698,33232,26198,40691,Low,0.05358407720225044
Twitter,#Dance,Reel,Brazil,2858575,9364,19588,41663,Low,0.052982342600771365
Instagram,#Fitness,Shorts,Canada,521996,477724,90232,45777,High,1.6091579245817975
Instagram,#Gaming,Post,Japan,2825457,210288,13695,5774,Low,0.0930543271407068
TikTok,#Tech,Reel,Germany,3284443,227209,72888,31889,Medium,0.15517121167881434
YouTube,#Viral,Live Stream,USA,4005023,131700,58431,32829,Low,0.09304590760152938
Instagram,#Education,Post,Canada,2160970,332512,86309,47146,Medium,0.3173255528767174
TikTok,#Dance,Tweet,India,292774,182788,97632,18942,High,1.7541448352654265
Twitter,#Gaming,Video,Australia,2077958,258542,74670,39468,Medium,0.270211428719926
Instagram,#Fashion,Live Stream,UK,105441,393868,81465,35311,High,6.723048908868467
Twitter,#Dance,Live Stream,India,4482313,170103,66262,46723,Low,0.1031465227885692
TikTok,#Tech,Shorts,Australia,128356,340433,58461,38076,High,4.611923088908972
Twitter,#Education,Live Stream,Australia,644845,72412,61458,27972,High,0.4849692561778412
YouTube,#Challenge,Live Stream,India,1235026,220260,76228,39918,High,0.4281529295739523
YouTube,#Fashion,Post,USA,2684761,368977,86498,33243,Medium,0.2588524639623415
TikTok,#Tech,Reel,India,4601011,27813,42268,46788,Low,0.05394314423503878
TikTok,#Gaming,Live Stream,Canada,3897648,255004,95891,24613,Medium,0.15186158421694315
TikTok,#Music,Video,Japan,1421637,402011,97806,29398,High,0.5305327590657812
Instagram,#Challenge,Live Stream,Germany,255535,301119,9161,19777,High,1.4407263192908994
YouTube,#Challenge,Video,Australia,434662,116995,44116,26605,High,0.6960649884277899
Twitter,#Education,Tweet,UK,328051,470719,7022,853,High,1.5043118295630862
TikTok,#Challenge,Live Stream,UK,3187163,113636,38956,23762,Low,0.08723369341323302
TikTok,#Tech,Video,Australia,4704584,289582,50984,18427,Low,0.10189806367576815
Twitter,#Tech,Reel,Australia,1350154,494375,56331,39720,High,0.5501653885408627
Instagram,#Challenge,Video,Brazil,997524,304745,78986,38172,High,0.6195810827609161
TikTok,#Challenge,Shorts,India,3123791,288683,39757,32872,Medium,0.15164202726750925
Instagram,#Dance,Reel,Canada,399317,482528,46641,40719,High,1.7627323655141154
Twitter,#Fashion,Reel,Canada,3681653,208934,36260,1360,Low,0.08703536156177673
Twitter,#Gaming,Reel,Japan,178505,74704,25139,27831,High,1.1528136466765637
TikTok,#Fashion,Tweet,Brazil,3950220,5327,35256,46251,Low,0.05154067368399735
TikTok,#Fashion,Reel,Brazil,3625266,332545,67824,5870,Medium,0.15109429211539235
TikTok,#Fashion,Shorts,Japan,42728,3266,25861,33547,High,3.4624368095862197
Instagram,#Fitness,Reel,USA,959411,133168,45872,14351,Medium,0.31215610410970895
YouTube,#Education,Video,India,1335449,145891,14293,37944,Medium,0.1981790394092174
YouTube,#Challenge,Video,Germany,2236066,192860,82823,1338,Medium,0.19856524807407294
Instagram,#Education,Video,Brazil,1148460,443609,15746,17351,High,0.45761193250091425
YouTube,#Comedy,Shorts,India,2049729,346628,61047,40956,Medium,0.2984204253342759
Twitter,#Gaming,Reel,Canada,1139637,354344,53748,37406,High,0.5180596979564546
Twitter,#Education,Live Stream,Canada,4925732,377998,36961,40392,Medium,0.11565083118610595
Twitter,#Dance,Tweet,UK,2756350,157829,59099,33878,Medium,0.14616503709615977
Instagram,#Education,Post,Germany,1102834,10831,8436,16461,Low,0.06262139179604546
YouTube,#Fashion,Video,India,2760244,179236,69819,8842,Medium,0.14722502793231323
TikTok,#Education,Live Stream,Brazil,3583260,326669,20618,15318,Medium,0.1169769985990411
Twitter,#Dance,Reel,Germany,1251963,462124,67230,1039,High,0.5318783382576002
Twitter,#Education,Post,USA,112559,484941,20456,26030,High,5.316047583933759
YouTube,#Comedy,Reel,USA,4810035,156420,24420,44367,Low,0.0661978551091624
Twitter,#Fitness,Video,Japan,3629617,180754,9532,6313,Low,0.061156865862155706
TikTok,#Tech,Video,USA,732664,298982,59897,20996,High,0.7106463535809048
YouTube,#Gaming,Shorts,Japan,4618258,336390,38124,1639,Low,0.09831412623547667
Twitter,#Dance,Post,India,1418279,211899,96255,2567,Medium,0.3566279977352834
YouTube,#Education,Reel,Germany,1715615,398432,42356,12514,Medium,0.3208925079344725
Twitter,#Education,Video,India,2000324,91564,66074,21963,Medium,0.1668289737062596
TikTok,#Dance,Shorts,Canada,2787078,211378,66396,30882,Medium,0.16947139620778465
YouTube,#Music,Post,India,2398278,346013,69432,23242,Medium,0.2505101577048199
Instagram,#Gaming,Shorts,India,3073012,362550,15841,26557,Medium,0.15072736455308341
Twitter,#Education,Shorts,UK,1846215,18294,7725,2146,Low,0.024786387284254544
TikTok,#Comedy,Tweet,India,1677328,147334,15048,20462,Medium,0.13915107838180726
Twitter,#Education,Shorts,Australia,194265,416016,56527,34233,High,3.366859701953517
YouTube,#Comedy,Post,Australia,1007963,55761,11552,36476,Medium,0.16207836994016644
Twitter,#Music,Tweet,India,1745217,395015,1527,1127,Medium,0.23025789916096392
Instagram,#Viral,Live Stream,UK,4569333,417157,69945,1610,Medium,0.13792209935235625
